time,x,y,z
1754736732238,-0.2468276,-0.13500595,-0.25635767
1754736732397,-0.19218636,0.032634735,-0.18619633
1754736732557,-0.2880149,0.03420353,-0.122243404
1754736732716,-0.3233099,-0.19301558,-0.07048941
1754736732878,-0.15559196,-0.10634565,-0.26045418
1754736733037,-0.2245524,-0.023486614,-0.18799162
1754736733198,-0.33809638,-0.060363293,-0.10717964
1754736733368,-0.3103125,-0.023314953,-0.10313702
1754736733517,-0.23220897,-0.066438675,-0.22104168
1754736733678,-0.2806344,-0.060272694,-0.16006184
1754736733839,-0.17392206,-0.08935928,-0.14437103
1754736733999,-0.23239422,-0.038260937,-0.09731436
1754736734161,-0.20475483,-0.045598507,-0.16008139
1754736734322,-0.18457174,-0.09243536,-0.18229103
1754736734483,-0.14056277,0.029556751,-0.22039413
1754736734639,-0.23795772,-0.069099426,-0.19471836
1754736734802,-0.20048451,-0.06640005,-0.1279645
1754736734961,-0.20586753,-0.059963703,-0.14417648
1754736735120,-0.25871634,-0.04599142,-0.11510086
1754736735282,-0.23740244,-0.06060314,-0.2170682
1754736735442,-0.27296877,-0.022559166,-0.10895014
1754736735601,-0.17667222,-0.07073164,-0.24671793
1754736735762,-0.22492051,-0.089328766,-0.099491596
1754736735922,-0.25069642,-0.07887077,-0.14817142
1754736736082,-0.21633577,6.313324E-4,-0.22666407
1754736736243,-0.20346475,-0.02284193,-0.13317156
1754736736403,-0.29983664,-0.05447769,-0.11828756
1754736736564,-0.18890762,-0.017412663,-0.15722227
1754736736723,-0.17106438,-0.055759907,-0.107337475
1754736736883,-0.21649027,-0.09899664,-0.13449717
1754736737043,-0.2746477,-0.044667244,-0.14247274
1754736737204,-0.27859354,-0.06799841,-0.18944263
1754736737369,-0.29536867,-0.053349018,-0.1456008
1754736737523,-0.1651318,-0.029863358,-0.18026495
1754736737686,-0.13170075,-0.04979992,-0.09913635
1754736737844,-0.15592432,-0.02667141,-0.104355335
1754736738004,-0.18690014,-0.015084267,-0.12909794
1754736738168,-0.25712323,-0.031740665,-0.2099638
1754736738332,-0.21306682,-0.06676245,-0.11532879
1754736738487,-0.11703277,-0.056730747,-0.18024778
1754736738647,-0.20563126,-0.07778168,-0.119986534
1754736738805,-0.18767262,-0.04728079,-0.1719284
1754736738966,-0.19522572,-0.09003925,-0.14134979
1754736739127,-0.18559551,-0.06084776,-0.14946032
1754736739286,-0.14666939,-0.055249214,-0.13984108
1754736739448,-0.19603729,-0.06833172,-0.1269188
1754736739609,-0.191957,-0.036243916,-0.14895678
1754736739768,-0.21938539,-0.032840252,-0.060513973
1754736739927,-0.16511369,-0.018128872,-0.2364273
1754736740088,-0.21372128,-0.01640606,-0.08853006
1754736740248,-0.16422725,-0.036386967,-0.12982273
1754736740409,-0.11477733,0.0068244934,-0.090494156
1754736740571,-0.13742661,-0.08641672,-0.12650728
1754736740728,-0.2739048,-0.06882,-0.1123662
1754736740889,-0.22227073,-0.06954384,-0.22346783
1754736741051,-0.17020082,-0.0811162,-0.2215476
1754736741209,-0.14397216,-0.0514431,-0.12288618
